,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
286,1129151002,R52-M1-N9,R52,M1,N9,J04-U11,computation,icache prefetch depth....................0,44
287,1129151003,R52-M1-N9,R52,M1,N9,J04-U11,computation,icache prefetch threshold................0,44
288,1129151003,R52-M1-N9,R52,M1,N9,J04-U11,computation,general purpose registers:,44
289,1129151003,R52-M1-N9,R52,M1,N9,J04-U11,computation,0:00000000 1:00085fb0 2:1eeeeeee 3:000865b0,44
290,1129151003,R52-M1-N9,R52,M1,N9,J04-U11,computation,4:00085fd8 5:000865b0 6:03918ae0 7:0008943c,44
291,1129151004,R52-M1-N9,R52,M1,N9,J04-U11,computation,8:00088880 9:00000400 10:c0008560 11:c0018000,44
292,1129151004,R52-M1-N9,R52,M1,N9,J04-U11,computation,12:300036e0 13:1eeeeeee 14:00000002 15:00807c04,44
293,1129151004,R52-M1-N9,R52,M1,N9,J04-U11,computation,16:00807c00 17:00807c08 18:00000010 19:fffffffc,44
294,1129151004,R52-M1-N9,R52,M1,N9,J04-U11,computation,20:010fd5bc 21:40000000 22:1fe888d0 23:1fe888c0,44
295,1129151005,R52-M1-N9,R52,M1,N9,J04-U11,computation,24:00000000 25:00000008 26:000865b0 27:00089cd0,44
296,1129151005,R52-M1-N9,R52,M1,N9,J04-U11,computation,28:022c56b0 29:000000e3 30:00085fd8 31:00000001,44
297,1129151005,R52-M1-N9,R52,M1,N9,J04-U11,computation,special purpose registers:,44
298,1129151005,R52-M1-N9,R52,M1,N9,J04-U11,computation,lr:0000f588 cr:84002444 xer:00000002 ctr:000003d5,44
299,1129151006,R52-M1-N9,R52,M1,N9,J04-U11,computation,rts panic! - stopping execution,44
300,1129190071,R25-M0-NE,R25,M0,NE,J17-U11,computation,machine check interrupt,45
301,1129190072,R25-M0-NE,R25,M0,NE,J17-U11,computation,instruction address: 0x0023d170,45
302,1129190072,R25-M0-NE,R25,M0,NE,J17-U11,computation,machine check status register: 0x81000000,45
303,1129190072,R25-M0-NE,R25,M0,NE,J17-U11,computation,summary...........................1,45
304,1129190072,R25-M0-NE,R25,M0,NE,J17-U11,computation,instruction plb error.............0,45
305,1129190073,R25-M0-NE,R25,M0,NE,J17-U11,computation,data read plb error...............0,45
306,1129190073,R25-M0-NE,R25,M0,NE,J17-U11,computation,data write plb error..............0,45
307,1129190073,R25-M0-NE,R25,M0,NE,J17-U11,computation,tlb error.........................0,45
308,1129190073,R25-M0-NE,R25,M0,NE,J17-U11,computation,i-cache parity error..............0,45
309,1129190074,R25-M0-NE,R25,M0,NE,J17-U11,computation,d-cache search parity error.......0,45
310,1129190074,R25-M0-NE,R25,M0,NE,J17-U11,computation,d-cache flush parity error........1,45
311,1129190074,R25-M0-NE,R25,M0,NE,J17-U11,computation,imprecise machine check...........0,45
312,1129190074,R25-M0-NE,R25,M0,NE,J17-U11,computation,machine state register: 0x0002f900,45
313,1129190075,R25-M0-NE,R25,M0,NE,J17-U11,computation,wait state enable.................0,45
314,1129190075,R25-M0-NE,R25,M0,NE,J17-U11,computation,critical input interrupt enable...1,45
315,1129190075,R25-M0-NE,R25,M0,NE,J17-U11,computation,external input interrupt enable...1,45
316,1129190076,R25-M0-NE,R25,M0,NE,J17-U11,computation,problem state (0=sup,45
317,1129190076,R25-M0-NE,R25,M0,NE,J17-U11,computation,floating point instr. enabled.....1,45
318,1129190076,R25-M0-NE,R25,M0,NE,J17-U11,computation,machine check enable..............1,45
319,1129190077,R25-M0-NE,R25,M0,NE,J17-U11,computation,floating pt ex mode 0 enable......1,45
320,1129190085,R25-M0-NE,R25,M0,NE,J17-U11,computation,debug wait enable.................0,45
321,1129190109,R25-M0-NE,R25,M0,NE,J17-U11,computation,debug interrupt enable............0,46
322,1129190139,R25-M0-NE,R25,M0,NE,J17-U11,computation,floating pt ex mode 1 enable......1,47
323,1129245099,R51-M0-N8,R51,M0,N8,J13-U11,computation,machine check interrupt,48
324,1129245099,R51-M0-N8,R51,M0,N8,J13-U11,computation,instruction address: 0x0023d0b8,48
325,1129245099,R51-M0-N8,R51,M0,N8,J13-U11,computation,machine check status register: 0x82000000,48
326,1129245099,R51-M0-N8,R51,M0,N8,J13-U11,computation,summary...........................1,48
327,1129245100,R51-M0-N8,R51,M0,N8,J13-U11,computation,instruction plb error.............0,48
328,1129245100,R51-M0-N8,R51,M0,N8,J13-U11,computation,data read plb error...............0,48
329,1129245100,R51-M0-N8,R51,M0,N8,J13-U11,computation,data write plb error..............0,48
330,1129245101,R51-M0-N8,R51,M0,N8,J13-U11,computation,tlb error.........................0,48
331,1129245122,R51-M0-N8,R51,M0,N8,J13-U11,computation,i-cache parity error..............0,49
332,1129245143,R51-M0-N8,R51,M0,N8,J13-U11,computation,d-cache search parity error.......1,50
333,1129245170,R51-M0-N8,R51,M0,N8,J13-U11,computation,d-cache flush parity error........0,51
334,1129246624,R51-M0-N8,R51,M0,N8,J13-U11,computation,machine check interrupt,52
335,1129246624,R51-M0-N8,R51,M0,N8,J13-U11,computation,instruction address: 0x0023d0c0,52
336,1129246624,R51-M0-N8,R51,M0,N8,J13-U11,computation,machine check status register: 0x82000000,52
337,1129246624,R51-M0-N8,R51,M0,N8,J13-U11,computation,summary...........................1,52
338,1129246625,R51-M0-N8,R51,M0,N8,J13-U11,computation,instruction plb error.............0,52
339,1129246625,R51-M0-N8,R51,M0,N8,J13-U11,computation,data read plb error...............0,52
340,1129246625,R51-M0-N8,R51,M0,N8,J13-U11,computation,data write plb error..............0,52
341,1129246625,R51-M0-N8,R51,M0,N8,J13-U11,computation,tlb error.........................0,52
342,1129246626,R51-M0-N8,R51,M0,N8,J13-U11,computation,i-cache parity error..............0,52
343,1129246626,R51-M0-N8,R51,M0,N8,J13-U11,computation,d-cache search parity error.......1,52
344,1129246629,R51-M0-N8,R51,M0,N8,J13-U11,computation,d-cache flush parity error........0,52
345,1129246644,R51-M0-N8,R51,M0,N8,J13-U11,computation,imprecise machine check...........0,52
346,1129246655,R51-M0-N8,R51,M0,N8,J13-U11,computation,machine state register: 0x0002f900,52
347,1129246672,R51-M0-N8,R51,M0,N8,J13-U11,computation,wait state enable.................0,52
348,1129246680,R51-M0-N8,R51,M0,N8,J13-U11,computation,critical input interrupt enable...1,52
349,1129246681,R51-M0-N8,R51,M0,N8,J13-U11,computation,external input interrupt enable...1,52
350,1129246686,R51-M0-N8,R51,M0,N8,J13-U11,computation,problem state (0=sup,52
351,1129246686,R51-M0-N8,R51,M0,N8,J13-U11,computation,floating point instr. enabled.....1,52
352,1129246687,R51-M0-N8,R51,M0,N8,J13-U11,computation,machine check enable..............1,52
353,1129246687,R51-M0-N8,R51,M0,N8,J13-U11,computation,floating pt ex mode 0 enable......1,52
354,1129246687,R51-M0-N8,R51,M0,N8,J13-U11,computation,debug wait enable.................0,52
355,1129246688,R51-M0-N8,R51,M0,N8,J13-U11,computation,debug interrupt enable............0,52
356,1129246688,R51-M0-N8,R51,M0,N8,J13-U11,computation,floating pt ex mode 1 enable......1,52
357,1129246689,R51-M0-N8,R51,M0,N8,J13-U11,computation,instruction address space.........0,52
358,1129246689,R51-M0-N8,R51,M0,N8,J13-U11,computation,data address space................0,52
359,1129246689,R51-M0-N8,R51,M0,N8,J13-U11,computation,core configuration register: 0x00002000,52
360,1129246690,R51-M0-N8,R51,M0,N8,J13-U11,computation,disable store gathering..................0,52
361,1129246690,R51-M0-N8,R51,M0,N8,J13-U11,computation,disable apu instruction broadcast........0,52
362,1129246690,R51-M0-N8,R51,M0,N8,J13-U11,computation,disable trace broadcast..................0,52
363,1129246690,R51-M0-N8,R51,M0,N8,J13-U11,computation,guaranteed instruction cache block touch.0,52
364,1129246691,R51-M0-N8,R51,M0,N8,J13-U11,computation,guaranteed data cache block touch........1,52
365,1129246691,R51-M0-N8,R51,M0,N8,J13-U11,computation,force load/store alignment...............0,52
366,1129246691,R51-M0-N8,R51,M0,N8,J13-U11,computation,icache prefetch depth....................0,52
367,1129246691,R51-M0-N8,R51,M0,N8,J13-U11,computation,icache prefetch threshold................0,52
368,1129246692,R51-M0-N8,R51,M0,N8,J13-U11,computation,general purpose registers:,52
369,1129246692,R51-M0-N8,R51,M0,N8,J13-U11,computation,0:00000c60 1:0fee8a20 2:1eeeeeee 3:03a498c0,52
370,1129246692,R51-M0-N8,R51,M0,N8,J13-U11,computation,4:03a48c60 5:03a8db20 6:03a44220 7:03a8db20,52
371,1129246692,R51-M0-N8,R51,M0,N8,J13-U11,computation,8:03a890e0 9:07a8db20 10:07349400 11:07a60520,52
372,1129246693,R51-M0-N8,R51,M0,N8,J13-U11,computation,12:07a05920 13:1eeeeeee 14:00000005 15:00110400,52
373,1129246693,R51-M0-N8,R51,M0,N8,J13-U11,computation,16:00000042 17:00000040 18:00000020 19:fffffff0,52
374,1129246693,R51-M0-N8,R51,M0,N8,J13-U11,computation,20:ffffffe0 21:ffffffd0 22:00000060 23:00000050,52
375,1129246693,R51-M0-N8,R51,M0,N8,J13-U11,computation,24:00000040 25:00000030 26:00000020 27:00000010,52
376,1129246694,R51-M0-N8,R51,M0,N8,J13-U11,computation,28:03a8e780 29:07a32f20 30:079d8320 31:079aad20,52
377,1129246694,R51-M0-N8,R51,M0,N8,J13-U11,computation,special purpose registers:,52
378,1129246694,R51-M0-N8,R51,M0,N8,J13-U11,computation,lr:002047c0 cr:42282244 xer:00000002 ctr:00000000,52
379,1129246694,R51-M0-N8,R51,M0,N8,J13-U11,computation,rts panic! - stopping execution,52
380,1129295648,R36-M1-N5,R36,M1,N5,J17-U11,computation,rts: kernel terminated for reason 1007,53
381,1129296117,R36-M1-N5,R36,M1,N5,J17-U11,computation,rts: kernel terminated for reason 1007,54
382,1129297269,R36-M1-N5,R36,M1,N5,J17-U11,computation,rts: kernel terminated for reason 1007,55
383,1129297269,R36-M1-N5,R36,M1,N5,J17-U11,computation,Error sending packet on tree network,55
384,1129298378,R36-M1-N5,R36,M1,N5,J17-U11,computation,rts: kernel terminated for reason 1007,56
385,1129298378,R36-M1-N5,R36,M1,N5,J17-U11,computation,Error sending packet on tree network,56
386,1129299793,R36-M1-N5,R36,M1,N5,J17-U11,computation,rts: kernel terminated for reason 1007,57
387,1129299794,R36-M1-N5,R36,M1,N5,J17-U11,computation,Error sending packet on tree network,57
388,1129300645,R36-M1-N5,R36,M1,N5,J17-U11,computation,rts: kernel terminated for reason 1007,58
389,1129300645,R36-M1-N5,R36,M1,N5,J17-U11,computation,Error sending packet on tree network,58
390,1129301206,R36-M1-N5,R36,M1,N5,J17-U11,computation,rts: kernel terminated for reason 1007,59
391,1129301206,R36-M1-N5,R36,M1,N5,J17-U11,computation,Error sending packet on tree network,59
392,1129500234,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check interrupt,60
393,1129500235,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction address: 0x00170f54,60
394,1129500235,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check status register: 0x82000000,60
395,1129500235,R02-M0-N4,R02,M0,N4,J04-U11,computation,summary...........................1,60
396,1129500239,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction plb error.............0,60
397,1129500247,R02-M0-N4,R02,M0,N4,J04-U11,computation,data read plb error...............0,60
398,1129500259,R02-M0-N4,R02,M0,N4,J04-U11,computation,data write plb error..............0,60
399,1129500271,R02-M0-N4,R02,M0,N4,J04-U11,computation,tlb error.........................0,60
400,1129500282,R02-M0-N4,R02,M0,N4,J04-U11,computation,i-cache parity error..............0,60
401,1129500292,R02-M0-N4,R02,M0,N4,J04-U11,computation,d-cache search parity error.......1,60
402,1129500302,R02-M0-N4,R02,M0,N4,J04-U11,computation,d-cache flush parity error........0,60
403,1129500312,R02-M0-N4,R02,M0,N4,J04-U11,computation,imprecise machine check...........0,60
404,1129500322,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine state register: 0x0002f900,60
405,1129500332,R02-M0-N4,R02,M0,N4,J04-U11,computation,wait state enable.................0,60
406,1129500342,R02-M0-N4,R02,M0,N4,J04-U11,computation,critical input interrupt enable...1,60
407,1129500360,R02-M0-N4,R02,M0,N4,J04-U11,computation,external input interrupt enable...1,60
408,1129501439,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check interrupt (bit=0x1d): L2 dcache unit data parity error,61
409,1129501439,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction address: 0x0000a9ac,61
410,1129501440,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check status register: 0x91800000,61
411,1129501440,R02-M0-N4,R02,M0,N4,J04-U11,computation,summary...........................1,61
412,1129501440,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction plb error.............0,61
413,1129501440,R02-M0-N4,R02,M0,N4,J04-U11,computation,data read plb error...............0,61
414,1129501441,R02-M0-N4,R02,M0,N4,J04-U11,computation,data write plb error..............1,61
415,1129501441,R02-M0-N4,R02,M0,N4,J04-U11,computation,tlb error.........................0,61
416,1129501441,R02-M0-N4,R02,M0,N4,J04-U11,computation,i-cache parity error..............0,61
417,1129501441,R02-M0-N4,R02,M0,N4,J04-U11,computation,d-cache search parity error.......0,61
418,1129501442,R02-M0-N4,R02,M0,N4,J04-U11,computation,d-cache flush parity error........1,61
419,1129501442,R02-M0-N4,R02,M0,N4,J04-U11,computation,imprecise machine check...........1,61
420,1129501442,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine state register: 0x00003000,61
421,1129501442,R02-M0-N4,R02,M0,N4,J04-U11,computation,wait state enable.................0,61
422,1129501443,R02-M0-N4,R02,M0,N4,J04-U11,computation,critical input interrupt enable...0,61
423,1129501481,R02-M0-N4,R02,M0,N4,J04-U11,computation,external input interrupt enable...0,62
424,1129501530,R02-M0-N4,R02,M0,N4,J04-U11,computation,problem state (0=sup,63
425,1129501555,R02-M0-N4,R02,M0,N4,J04-U11,computation,floating point instr. enabled.....1,64
426,1129501565,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check enable..............1,64
427,1129504175,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check interrupt,65
428,1129504176,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction address: 0x00170f54,65
429,1129504176,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check status register: 0x82000000,65
430,1129504176,R02-M0-N4,R02,M0,N4,J04-U11,computation,summary...........................1,65
431,1129504176,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction plb error.............0,65
432,1129504177,R02-M0-N4,R02,M0,N4,J04-U11,computation,data read plb error...............0,65
433,1129504177,R02-M0-N4,R02,M0,N4,J04-U11,computation,data write plb error..............0,65
434,1129504177,R02-M0-N4,R02,M0,N4,J04-U11,computation,tlb error.........................0,65
435,1129504177,R02-M0-N4,R02,M0,N4,J04-U11,computation,i-cache parity error..............0,65
436,1129504178,R02-M0-N4,R02,M0,N4,J04-U11,computation,d-cache search parity error.......1,65
437,1129504178,R02-M0-N4,R02,M0,N4,J04-U11,computation,d-cache flush parity error........0,65
438,1129504178,R02-M0-N4,R02,M0,N4,J04-U11,computation,imprecise machine check...........0,65
439,1129504179,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine state register: 0x0002f900,65
440,1129504179,R02-M0-N4,R02,M0,N4,J04-U11,computation,wait state enable.................0,65
441,1129504179,R02-M0-N4,R02,M0,N4,J04-U11,computation,critical input interrupt enable...1,65
442,1129504179,R02-M0-N4,R02,M0,N4,J04-U11,computation,external input interrupt enable...1,65
443,1129504180,R02-M0-N4,R02,M0,N4,J04-U11,computation,problem state (0=sup,65
444,1129504184,R02-M0-N4,R02,M0,N4,J04-U11,computation,floating point instr. enabled.....1,65
445,1129504191,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check enable..............1,65
446,1129504203,R02-M0-N4,R02,M0,N4,J04-U11,computation,floating pt ex mode 0 enable......1,65
447,1129504213,R02-M0-N4,R02,M0,N4,J04-U11,computation,debug wait enable.................0,65
448,1129504222,R02-M0-N4,R02,M0,N4,J04-U11,computation,debug interrupt enable............0,65
449,1129504232,R02-M0-N4,R02,M0,N4,J04-U11,computation,floating pt ex mode 1 enable......1,65
450,1129504241,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction address space.........0,65
451,1129504250,R02-M0-N4,R02,M0,N4,J04-U11,computation,data address space................0,65
452,1129504260,R02-M0-N4,R02,M0,N4,J04-U11,computation,core configuration register: 0x40002000,65
453,1129504269,R02-M0-N4,R02,M0,N4,J04-U11,computation,disable store gathering..................0,65
454,1129504280,R02-M0-N4,R02,M0,N4,J04-U11,computation,disable apu instruction broadcast........0,65
455,1129504295,R02-M0-N4,R02,M0,N4,J04-U11,computation,disable trace broadcast..................0,65
456,1129506597,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check interrupt (bit=0x1d): L2 dcache unit data parity error,66
457,1129506597,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction address: 0x00170f54,66
458,1129506597,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine check status register: 0x91800000,66
459,1129506598,R02-M0-N4,R02,M0,N4,J04-U11,computation,summary...........................1,66
460,1129506598,R02-M0-N4,R02,M0,N4,J04-U11,computation,instruction plb error.............0,66
461,1129506598,R02-M0-N4,R02,M0,N4,J04-U11,computation,data read plb error...............0,66
462,1129506598,R02-M0-N4,R02,M0,N4,J04-U11,computation,data write plb error..............1,66
463,1129506599,R02-M0-N4,R02,M0,N4,J04-U11,computation,tlb error.........................0,66
464,1129506599,R02-M0-N4,R02,M0,N4,J04-U11,computation,i-cache parity error..............0,66
465,1129506599,R02-M0-N4,R02,M0,N4,J04-U11,computation,d-cache search parity error.......0,66
466,1129506599,R02-M0-N4,R02,M0,N4,J04-U11,computation,d-cache flush parity error........1,66
467,1129506600,R02-M0-N4,R02,M0,N4,J04-U11,computation,imprecise machine check...........1,66
468,1129506600,R02-M0-N4,R02,M0,N4,J04-U11,computation,machine state register: 0x0002f900,66
469,1129506600,R02-M0-N4,R02,M0,N4,J04-U11,computation,wait state enable.................0,66
470,1129506600,R02-M0-N4,R02,M0,N4,J04-U11,computation,critical input interrupt enable...1,66
471,1129506601,R02-M0-N4,R02,M0,N4,J04-U11,computation,external input interrupt enable...1,66
472,1129506601,R02-M0-N4,R02,M0,N4,J04-U11,computation,problem state (0=sup,66
473,1129506601,R02-M0-N4,R02,M0,N4,J04-U11,computation,floating point instr. enabled.....1,66
